terc,city,rm,mz,sym,sympod
0620072,Stara Wieś,0,1,895770,895758
0612012,Kolonia Pierwsza,0,1,380072,380050
0612012,Kolonia Trzecia,0,1,380089,380050
0603072,Brzezinki,0,1,104886,104870
0620122,Rynek,0,1,899785,899762
0615052,Zasumińskie,0,1,14232,14166
0620142,Kolonia Pierwsza,0,1,906150,906143
0618092,Skrzypny Ostrów,0,1,901246,901230
0620092,Stara Wieś,0,1,898107,898076
0620092,Podżródła,0,1,898202,898171
0608105,Podborek,0,1,389015,388984
0605072,Potok-Stany Kolonia Pierwsza,0,1,803992,803970
0605072,Budy,0,1,804052,804030
0608022,Podwórze,0,1,378158,378135
0605012,Batorz Drugi,0,1,787939,787922
0620012,Ulica,0,1,885010,884921
0620142,Kolonia Pierwsza,0,1,906670,906657
0605055,Kapkaz,0,1,794454,794448
0618042,Podhucie,0,1,891878,891849
0605055,Podkościele,0,1,794460,794448
0603032,Nowa Wieś,0,1,101646,101617
0608082,Budki,0,1,386175,386169
0618042,Kociuba,0,1,891855,891849
0602042,Kolonia Zachodnia,0,1,886624,886593
0602042,Stara Wieś,0,1,886647,886593
0620045,Zarzeka,0,1,891275,891252
0611062,Zarzeka,0,1,686368,686351
0615082,Latczyna,0,1,22148,22119
0620045,Namule,0,1,891200,891192
0603132,Góra Łosiów,0,1,110214,110183
0618112,Pod Lasem,0,1,902062,902056
0618112,Podlas,0,1,902151,902091
0618102,Telatyn-Kolonia,0,1,901861,901849
0609015,Bzieniec,0,1,378477,378460
0616045,Piaski,0,1,390834,390811
0618022,Grzybowe,0,1,885620,885599
0618022,Żmulisko,0,1,885694,885599
0611052,ZagaÄ,0,1,679747,679687
0611052,Kazimierzów,0,1,679807,679799
0602042,Mielniki,0,1,886742,886736
0602055,Nawozy,0,1,887167,887150
0619072,Sołtysy,0,1,110421,110415
0620012,Wydmuchówka,0,1,885352,885292
0620012,Zakościół,0,1,885369,885292
0610062,Wymysłów,0,1,391265,391199
0620072,Stara Wieś,0,1,895563,895505
0601132,Nadpolubicka,0,1,18690,18678
0601132,Nadrossowska,0,1,18709,18678
0601142,Tymiszczyce,0,1,19525,19488
0620082,Ruś,0,1,897088,897059
0602082,Bagno,0,1,892560,892553
0618072,Pod Wożuczynem,0,1,896657,896634
0618132,Sidorówka,0,1,904530,904500
0618132,Przymiarki,0,1,904629,904612
0618132,Turyna,0,1,904635,904612
0620072,Kolonia,0,1,895988,895971
0620072,Polesie,0,1,895994,895971
0618112,Majdan Górny Pierwszy,0,1,902286,902240
0609122,Poczyśle,0,1,391785,391779
0611102,Lisie Jamy,0,1,695114,695083
0620012,Szewnia-Bór,0,1,885435,885412
0604082,Wygon,0,1,904888,904859
0605072,Osówek-Kolonia,0,1,803897,803880
0605072,Brzeziny Potockie,0,1,803911,803905
0601192,Dwór,0,1,23030,23024
0611102,Szeroka Miedza,0,1,695137,695083
0611102,Oszczepalin-Kolonia,0,1,695255,695232
0609112,Stara Wieś,0,1,387772,387737
0616052,Zapiaszcze,0,1,391437,391414
0602092,Chyb,0,1,894322,894316
0602092,Kąt-Kicycha,0,1,894339,894316
0602092,Ogrody,0,1,894368,894316
0602092,Stefanowce,0,1,894405,894316
0602092,Morgi,0,1,894279,894233
0602092,Wołosień,0,1,894300,894233
0603122,Popówka,0,1,109240,109228
0603122,Małoryta,0,1,109524,109518
0615052,Kamienne,0,1,14315,14309
0601042,Piszczanka,0,1,11966,11937
0601042,Lipiny,0,1,12003,11989
0603062,Stara Wieś,0,1,104024,103993
0620012,Mazury,0,1,884973,884921
0615082,Piszczyny,0,1,22415,22332
0615082,Zaleszcze,0,1,22480,22467
0615082,Pszonka,0,1,22510,22504
0616045,Podwiatraki,0,1,390461,390449
0616045,Kruków,0,1,390515,390490
0608065,Tereba,0,1,383389,383372
0610012,Ostrów Nadrybski,0,1,102290,102278
0610012,Gliny,0,1,102315,102309
0604082,Bormańce,0,1,905190,905184
0604082,Pułanki,0,1,905238,905184
0603042,Ostrówek,0,1,103059,103020
0609072,Dobrowola,0,1,381500,381491
0616062,Nowa Wólka,0,1,392307,392299
0605055,Gróbka,0,1,794709,794690
0605055,Węgliska,0,1,794715,794690
0602042,Kopytek,0,1,886506,886469
0605022,Dąbrowa,0,1,789246,789192
0603132,Pohulanka,0,1,110059,110042
0604042,Kolonia,0,1,889137,889120
0615032,Awuls,0,1,11156,11140
0606042,Maliniec,0,1,889723,889717
0602032,Koniec,0,1,886280,886239
0602032,Wygon,0,1,886305,886239
0602032,Krzeszów,0,1,886340,886311
0601122,Zagórze,0,1,18342,18307
0601122,Nowinki,0,1,18365,18359
0615022,Filipina,0,1,379070,379063
0611102,Wola Bobrowa-Kolonia,0,1,695427,695410
0609162,Kolonia Pniaki,0,1,905824,905818
0603102,Ciemniejów,0,1,107130,107123
0604062,Sadzonka,0,1,902903,902850
0620155,Dół,0,1,907119,907102
0602055,Drugie Góry,0,1,887316,887291
0602055,Zakościele,0,1,887411,887374
0620102,Dąbrowa,0,1,898981,898975
0611092,Zastawie,0,1,692794,692765
0612042,Dół Okrągły,0,1,385299,385282
0606072,Nowa Wieś,0,1,105377,105360
0612055,Kierzki,0,1,388659,388642
0620032,Dub-Kolonia,0,1,890608,890590
0620032,Podniwki,0,1,890614,890590
0603122,Rowiska,0,1,109582,109547
0601192,Malówka,0,1,22697,22680
0601192,Ogródki,0,1,22705,22680
0620102,Wojciechówka,0,1,898811,898780
0620102,Wygon,0,1,898892,898840
0603102,Biedaków,0,1,106655,106626
0618112,Sutki,0,1,902470,902435
0607052,Niziny,0,1,383981,383975
0601092,Besarabówka,0,1,14887,14870
0620155,Wólka,0,1,907183,907160
0620102,Ostrówek,0,1,898461,898449
0620102,Dąbrowa,0,1,898509,898490
0603102,Maczuły,0,1,106951,106945
0603102,Kazimierówka,0,1,107028,106997
0603102,Łukówek Górny,0,1,107040,106997
